"","ID","isport"
"1665",21178,0
"1666",21179,0
"1667",21180,0
"1668",21181,0
"1669",21182,0
"1670",21183,0
"1671",21184,0
"1672",21185,0
"1673",21186,0
"1674",21187,0
"1675",21188,0
"1676",21189,0
"1677",21190,0
"1678",21191,0
"1679",21192,0
"1680",21193,0
"1681",21194,0
"1682",21195,0
"1683",21196,0
"1684",21197,0
"1685",21198,0
"1686",21199,0
"1687",21200,0
"1688",21201,0
"1689",21202,0
"1690",21203,0
"1691",21204,0
"1692",21205,0
"1693",21206,0
"1694",21207,0
"1695",21208,0
"1696",21209,0
"1697",21210,0
"1698",21211,0
"1699",21212,0
"1700",21213,0
"1701",21214,0
"1702",21215,0
"1703",21216,0
"1704",21217,0
"1705",21218,0
"1706",21219,0
"1707",21220,0
"1708",21221,1
"1709",21247,0
"1710",21248,0
"1711",21249,0
"1712",21250,0
"1713",21251,0
"1714",21252,0
"1715",21253,0
"1716",21254,0
"1717",21255,0
"1718",21256,0
"1719",21257,0
"1720",21258,0
"1721",21259,0
"1722",21260,0
"1723",21261,0
"1724",21262,0
"1725",21263,0
"1726",21264,0
"1727",21265,0
"1728",21266,0
"1729",21267,0
"1730",21268,0
"1731",21269,0
"1732",21270,0
"1733",21271,0
"1734",21272,0
"1735",21273,0
"1736",21274,0
"1737",21275,0
"1738",21276,0
"1739",21277,0
"1740",21278,0
"1741",21279,0
"1742",21280,0
"1743",21281,0
"1744",21282,0
"1745",21283,0
"1746",21284,0
"1747",21285,0
"1748",21286,0
"1749",21287,0
"1750",21288,0
"1751",21289,0
"1752",21290,0
"1753",21291,0
"1754",21292,0
"1755",21293,0
"1756",21294,0
"1757",21295,0
"1758",21296,0
"1759",21297,0
"1760",21298,0
"1761",21299,0
"1762",21300,0
"1763",21301,0
"1764",21302,0
"1765",21303,0
"1766",21304,0
"1767",21305,0
"1768",21306,0
"1769",21307,0
"1770",21331,1
"1771",21332,0
"1772",21333,0
"1773",21334,0
"1774",21335,0
"1775",21336,0
"1776",21337,0
"1777",21338,0
"1778",21339,0
"1779",21340,0
"1780",21341,0
"1781",21342,0
"1782",21343,0
"1783",21344,0
"1784",21345,0
"1785",21346,0
"1786",21347,0
"1787",21348,0
"1788",21349,0
"1789",21350,0
"1790",21351,0
"1791",21352,0
"1792",21353,0
"1793",21354,0
"1794",21355,0
"1795",21356,0
"1796",21357,0
"1797",21358,0
"1798",21359,0
"1799",21360,0
"1800",21361,0
"1801",21362,0
"1802",21363,0
"1803",21364,0
"1804",21365,0
"1805",21366,0
"1806",21367,0
"1807",21368,0
"1808",21369,0
"1809",21370,0
"1810",21371,0
"1811",21372,0
"1812",21373,0
"1813",21374,0
"1814",21375,0
"1815",21376,0
"1816",21377,0
"1817",21378,0
"1818",21379,0
"1819",21380,0
"1820",21381,0
"1821",21382,0
"1822",21383,0
"1823",21384,0
"1824",21385,0
"1825",21386,0
"1826",21387,0
"1827",21388,0
"1828",21389,0
"1829",21390,0
"1830",21391,0
"1831",21413,0
"1832",21414,0
"1833",21415,0
"1834",21416,0
"1835",21417,0
"1836",21418,0
"1837",21419,0
"1838",21420,0
"1839",21421,0
"1840",21422,0
"1841",21423,0
"1842",21424,0
"1843",21425,0
"1844",21426,0
"1845",21427,0
"1846",21428,0
"1847",21429,0
"1848",21430,0
"1849",21431,0
"1850",21432,0
"1851",21433,0
"1852",21434,0
"1853",21435,0
"1854",21436,0
"1855",21437,0
"1856",21438,0
"1857",21439,0
"1858",21440,0
"1859",21441,0
"1860",21442,0
"1861",21443,0
"1862",21444,0
"1863",21445,0
"1864",21446,0
"1865",21447,0
"1866",21448,0
"1867",21449,0
"1868",21450,0
"1869",21451,0
"1870",21452,0
"1871",21453,0
"1872",21454,0
"1873",21455,0
"1874",21456,0
"1875",21457,0
"1876",21458,0
"1877",21459,0
"1878",21460,0
"1879",21461,0
"1880",21462,0
"1881",21463,0
"1882",21464,0
"1883",21465,0
"1884",21466,0
"1885",21467,0
"1886",21468,0
"1887",21469,0
"1888",21470,0
"1889",21471,0
"1890",21472,0
"1891",21473,0
"1892",21494,1
"1893",21495,0
"1894",21496,0
"1895",21497,0
"1896",21498,0
"1897",21499,0
"1898",21500,0
"1899",21501,0
"1900",21502,0
"1901",21503,0
"1902",21504,0
"1903",21505,0
"1904",21506,0
"1905",21507,0
"1906",21508,0
"1907",21509,0
"1908",21510,0
"1909",21511,0
"1910",21512,0
"1911",21513,0
"1912",21514,0
"1913",21515,0
"1914",21516,0
"1915",21517,0
"1916",21518,0
"1917",21519,0
"1918",21520,0
"1919",21521,0
"1920",21522,0
"1921",21523,0
"1922",21524,0
"1923",21525,0
"1924",21526,0
"1925",21527,0
"1926",21528,0
"1927",21529,0
"1928",21530,0
"1929",21531,0
"1930",21532,0
"1931",21533,0
"1932",21534,0
"1933",21535,0
"1934",21536,0
"1935",21537,0
"1936",21538,0
"1937",21539,0
"1938",21540,0
"1939",21541,0
"1940",21542,0
"1941",21543,0
"1942",21544,0
"1943",21545,0
"1944",21546,0
"1945",21547,0
"1946",21548,0
"1947",21549,0
"1948",21550,0
"1949",21551,0
"1950",21552,0
"1951",21553,0
"1952",21573,0
"1953",21574,0
"1954",21575,0
"1955",21576,0
"1956",21577,0
"1957",21578,0
"1958",21579,0
"1959",21580,0
"1960",21581,0
"1961",21582,0
"1962",21583,0
"1963",21584,0
"1964",21585,0
"1965",21586,0
"1966",21587,0
"1967",21588,0
"1968",21589,0
"1969",21590,0
"1970",21591,0
"1971",21592,0
"1972",21593,0
"1973",21594,0
"1974",21595,0
"1975",21596,0
"1976",21597,0
"1977",21598,0
"1978",21599,0
"1979",21600,0
"1980",21601,0
"1981",21602,0
"1982",21603,0
"1983",21604,0
"1984",21605,0
"1985",21606,0
"1986",21607,0
"1987",21608,0
"1988",21609,0
"1989",21610,0
"1990",21611,0
"1991",21612,0
"1992",21613,0
"1993",21614,0
"1994",21615,0
"1995",21616,0
"1996",21617,0
"1997",21618,0
"1998",21619,0
"1999",21620,0
"2000",21621,0
"2001",21622,0
"2002",21623,0
"2003",21624,0
"2004",21625,0
"2005",21626,0
"2006",21627,0
"2007",21628,0
"2008",21629,0
"2009",21630,0
"2010",21631,0
"2011",21632,0
"2012",21653,1
"2013",21654,0
"2014",21655,0
"2015",21656,0
"2016",21657,0
"2017",21658,0
"2018",21659,0
"2019",21660,0
"2020",21661,0
"2021",21662,0
"2022",21663,0
"2023",21664,0
"2024",21665,0
"2025",21666,0
"2026",21667,0
"2027",21668,0
"2028",21669,0
"2029",21670,0
"2030",21671,0
"2031",21672,0
"2032",21673,0
"2033",21674,0
"2034",21675,0
"2035",21676,0
"2036",21677,0
"2037",21678,0
"2038",21679,0
"2039",21680,0
"2040",21681,0
"2041",21682,0
"2042",21683,0
"2043",21684,0
"2044",21685,0
"2045",21686,0
"2046",21687,0
"2047",21688,0
"2048",21689,0
"2049",21690,0
"2050",21691,0
"2051",21692,0
"2052",21693,0
"2053",21694,0
"2054",21695,0
"2055",21696,0
"2056",21697,0
"2057",21698,0
"2058",21699,0
"2059",21700,0
"2060",21701,0
"2061",21702,0
"2062",21703,0
"2063",21704,0
"2064",21705,0
"2065",21706,0
"2066",21707,0
"2067",21708,0
"2068",21709,0
"2069",21710,0
"2070",21711,0
"2071",21712,0
"2072",21713,1
"2073",21731,0
"2074",21732,0
"2075",21733,0
"2076",21734,0
"2077",21735,0
"2078",21736,0
"2079",21737,0
"2080",21738,0
"2081",21739,0
"2082",21740,0
"2083",21741,0
"2084",21742,0
"2085",21743,0
"2086",21744,0
"2087",21745,0
"2088",21746,0
"2089",21747,0
"2090",21748,0
"2091",21749,0
"2092",21750,0
"2093",21751,0
"2094",21752,0
"2095",21753,0
"2096",21754,0
"2097",21755,0
"2098",21756,0
"2099",21757,0
"2100",21758,0
"2101",21759,0
"2102",21760,0
"2103",21761,0
"2104",21762,0
"2105",21763,0
"2106",21764,0
"2107",21765,0
"2108",21766,0
"2109",21767,0
"2110",21768,0
"2111",21769,0
"2112",21770,0
"2113",21771,0
"2114",21772,0
"2115",21773,0
"2116",21774,0
"2117",21775,0
"2118",21776,0
"2119",21777,0
"2120",21778,0
"2121",21779,0
"2122",21780,0
"2123",21781,0
"2124",21782,0
"2125",21783,0
"2126",21784,0
"2127",21785,0
"2128",21786,0
"2129",21787,0
"2130",21788,0
"2131",21789,0
"2132",21790,0
"2133",21791,0
"2134",21808,0
"2135",21809,0
"2136",21810,0
"2137",21811,0
"2138",21812,0
"2139",21813,0
"2140",21814,0
"2141",21815,0
"2142",21816,0
"2143",21817,0
"2144",21818,0
"2145",21819,0
"2146",21820,0
"2147",21821,0
"2148",21822,0
"2149",21823,0
"2150",21824,0
"2151",21825,0
"2152",21826,0
"2153",21827,0
"2154",21828,0
"2155",21829,0
"2156",21830,0
"2157",21831,0
"2158",21832,0
"2159",21833,0
"2160",21834,0
"2161",21835,0
"2162",21836,0
"2163",21837,0
"2164",21838,0
"2165",21839,0
"2166",21840,0
"2167",21841,0
"2168",21842,0
"2169",21843,0
"2170",21844,0
"2171",21845,0
"2172",21846,0
"2173",21847,0
"2174",21848,0
"2175",21849,0
"2176",21850,0
"2177",21851,0
"2178",21852,0
"2179",21853,0
"2180",21854,0
"2181",21855,0
"2182",21856,0
"2183",21857,0
"2184",21858,0
"2185",21859,0
"2186",21860,0
"2187",21861,0
"2188",21862,0
"2189",21863,0
"2190",21864,0
"2191",21865,0
"2192",21866,0
"2193",21867,0
"2194",21868,0
"2195",21886,0
"2196",21887,0
"2197",21888,0
"2198",21889,0
"2199",21890,0
"2200",21891,0
"2201",21892,0
"2202",21893,0
"2203",21894,0
"2204",21895,0
"2205",21896,0
"2206",21897,0
"2207",21898,0
"2208",21899,0
"2209",21900,0
"2210",21901,0
"2211",21902,0
"2212",21903,0
"2213",21904,0
"2214",21905,0
"2215",21906,0
"2216",21907,0
"2217",21908,0
"2218",21909,0
"2219",21910,0
"2220",21911,0
"2221",21912,0
"2222",21913,0
"2223",21914,0
"2224",21915,0
"2225",21916,0
"2226",21917,0
"2227",21918,0
"2228",21919,0
"2229",21920,0
"2230",21921,0
"2231",21922,0
"2232",21923,0
"2233",21924,0
"2234",21925,0
"2235",21926,0
"2236",21927,0
"2237",21928,0
"2238",21929,0
"2239",21930,0
"2240",21931,0
"2241",21932,0
"2242",21933,0
"2243",21934,0
"2244",21935,0
"2245",21936,0
"2246",21937,0
"2247",21938,0
"2248",21939,0
"2249",21940,0
"2250",21941,0
"2251",21942,0
"2252",21943,0
"2253",21944,0
"2254",21945,0
"2255",21946,0
"2256",21947,1
"2257",21968,0
"2258",21969,0
"2259",21970,0
"2260",21971,0
"2261",21972,0
"2262",21973,0
"2263",21974,0
"2264",21975,0
"2265",21976,0
"2266",21977,0
"2267",21978,0
"2268",21979,0
"2269",21980,0
"2270",21981,0
"2271",21982,0
"2272",21983,0
"2273",21984,0
"2274",21985,0
"2275",21986,0
"2276",21987,0
"2277",21988,0
"2278",21989,0
"2279",21990,0
"2280",21991,0
"2281",21992,0
"2282",21993,0
"2283",21994,0
"2284",21995,0
"2285",21996,0
"2286",21997,0
"2287",21998,0
"2288",21999,0
"2289",22000,0
"2290",22001,0
"2291",22002,0
"2292",22003,0
"2293",22004,0
"2294",22005,0
"2295",22006,0
"2296",22007,0
"2297",22008,0
"2298",22009,0
"2299",22010,0
"2300",22011,0
"2301",22012,0
"2302",22013,0
"2303",22014,0
"2304",22015,0
"2305",22016,0
"2306",22017,0
"2307",22018,0
"2308",22019,0
"2309",22020,0
"2310",22021,0
"2311",22022,0
"2312",22023,0
"2313",22024,0
"2314",22025,0
"2315",22026,0
"2316",22027,0
"2317",22028,0
"2318",22054,1
"2319",22055,0
"2320",22056,0
"2321",22057,0
"2322",22058,0
"2323",22059,0
"2324",22060,0
"2325",22061,0
"2326",22062,0
"2327",22063,0
"2328",22064,0
"2329",22065,0
"2330",22066,0
"2331",22067,0
"2332",22068,0
"2333",22069,0
"2334",22070,0
"2335",22071,0
"2336",22072,0
"2337",22073,0
"2338",22074,0
"2339",22075,0
"2340",22076,0
"2341",22077,0
"2342",22078,0
"2343",22079,0
"2344",22080,0
"2345",22081,0
"2346",22082,0
"2347",22083,0
"2348",22084,0
"2349",22085,0
"2350",22086,0
"2351",22087,0
"2352",22088,0
"2353",22089,0
"2354",22090,0
"2355",22091,0
"2356",22092,0
"2357",22093,0
"2358",22094,0
"2359",22095,0
"2360",22096,0
"2361",22097,0
"2362",22098,0
"2363",22099,0
"2364",22100,0
"2365",22101,0
"2366",22102,0
"2367",22103,0
"2368",22104,0
"2369",22105,0
"2370",22106,0
"2371",22107,0
"2372",22108,0
"2373",22109,0
"2374",22110,0
"2375",22111,0
"2376",22112,0
"2377",22113,0
"2378",22114,0
"2379",22115,0
"2380",22116,1
"2381",22145,0
"2382",22146,0
"2383",22147,0
"2384",22148,0
"2385",22149,0
"2386",22150,0
"2387",22151,0
"2388",22152,0
"2389",22153,0
"2390",22154,0
"2391",22155,0
"2392",22156,0
"2393",22157,0
"2394",22158,0
"2395",22159,0
"2396",22160,0
"2397",22161,0
"2398",22162,0
"2399",22163,0
"2400",22164,0
"2401",22165,0
"2402",22166,0
"2403",22167,0
"2404",22168,0
"2405",22169,0
"2406",22170,0
"2407",22171,0
"2408",22172,0
"2409",22173,0
"2410",22174,0
"2411",22175,0
"2412",22176,0
"2413",22177,0
"2414",22178,0
"2415",22179,0
"2416",22180,0
"2417",22181,0
"2418",22182,0
"2419",22183,0
"2420",22184,0
"2421",22185,0
"2422",22186,0
"2423",22187,0
"2424",22188,0
"2425",22189,0
"2426",22190,0
"2427",22191,0
"2428",22192,0
"2429",22195,0
"2430",22196,0
"2431",22197,0
"2432",22198,0
"2433",22199,0
"2434",22200,0
"2435",22201,0
"2436",22202,0
"2437",22203,0
"2438",22204,0
"2439",22205,0
"2440",22206,0
"2441",22207,0
"2442",22236,1
"2443",22237,0
"2444",22238,0
"2445",22239,0
"2446",22240,0
"2447",22241,0
"2448",22242,0
"2449",22243,0
"2450",22244,0
"2451",22245,0
"2452",22246,0
"2453",22247,0
"2454",22248,0
"2455",22249,0
"2456",22250,0
"2457",22251,0
"2458",22252,0
"2459",22253,0
"2460",22254,0
"2461",22255,0
"2462",22256,0
"2463",22257,0
"2464",22258,0
"2465",22259,0
"2466",22260,0
"2467",22261,0
"2468",22262,0
"2469",22263,0
"2470",22264,0
"2471",22265,0
"2472",22266,0
"2473",22267,0
"2474",22268,0
"2475",22269,0
"2476",22270,0
"2477",22271,0
"2478",22272,0
"2479",22273,0
"2480",22274,0
"2481",22275,0
"2482",22276,0
"2483",22277,0
"2484",22278,0
"2485",22279,0
"2486",22280,0
"2487",22281,0
"2488",22282,0
"2489",22283,0
"2490",22289,0
"2491",22290,0
"2492",22291,0
"2493",22292,0
"2494",22293,0
"2495",22294,0
"2496",22295,0
"2497",22296,0
"2498",22297,0
"2499",22298,0
"2500",22299,1
"2501",22330,1
"2502",22331,0
"2503",22332,0
"2504",22333,0
"2505",22334,0
"2506",22335,0
"2507",22336,0
"2508",22337,0
"2509",22338,0
"2510",22339,0
"2511",22340,0
"2512",22341,0
"2513",22342,0
"2514",22343,0
"2515",22344,0
"2516",22345,0
"2517",22346,0
"2518",22347,0
"2519",22348,0
"2520",22349,0
"2521",22350,0
"2522",22351,0
"2523",22352,0
"2524",22353,0
"2525",22354,0
"2526",22355,0
"2527",22356,0
"2528",22357,0
"2529",22358,0
"2530",22359,0
"2531",22360,0
"2532",22361,0
"2533",22362,0
"2534",22363,0
"2535",22364,0
"2536",22365,0
"2537",22366,0
"2538",22367,0
"2539",22368,0
"2540",22369,0
"2541",22370,0
"2542",22371,0
"2543",22372,0
"2544",22373,0
"2545",22374,0
"2546",22375,0
"2547",22376,0
"2548",22384,0
"2549",22385,0
"2550",22386,0
"2551",22387,0
"2552",22388,0
"2553",22389,0
"2554",22390,0
"2555",22391,0
"2556",22392,0
"2557",22393,0
"2558",22423,0
"2559",22424,0
"2560",22425,0
"2561",22426,0
"2562",22427,0
"2563",22428,0
"2564",22429,0
"2565",22430,0
"2566",22431,0
"2567",22432,0
"2568",22433,0
"2569",22434,0
"2570",22435,0
"2571",22436,0
"2572",22437,0
"2573",22438,0
"2574",22439,0
"2575",22440,0
"2576",22441,0
"2577",22442,0
"2578",22443,0
"2579",22444,0
"2580",22445,0
"2581",22446,0
"2582",22447,0
"2583",22448,0
"2584",22449,0
"2585",22450,0
"2586",22451,0
"2587",22452,0
"2588",22453,0
"2589",22454,0
"2590",22455,0
"2591",22456,0
"2592",22457,0
"2593",22458,0
"2594",22459,0
"2595",22460,0
"2596",22461,0
"2597",22462,0
"2598",22463,0
"2599",22464,0
"2600",22465,0
"2601",22466,0
"2602",22467,0
"2603",22468,0
"2604",22469,0
"2605",22478,0
"2606",22479,0
"2607",22480,0
"2608",22481,0
"2609",22482,0
"2610",22483,0
"2611",22484,0
"2612",22485,0
"2613",22486,0
"2614",22487,1
"2615",22517,1
"2616",22518,1
"2617",22519,0
"2618",22520,0
"2619",22521,0
"2620",22522,0
"2621",22523,0
"2622",22524,0
"2623",22525,0
"2624",22526,0
"2625",22527,0
"2626",22528,0
"2627",22529,0
"2628",22530,0
"2629",22531,0
"2630",22532,0
"2631",22533,0
"2632",22534,0
"2633",22535,0
"2634",22536,0
"2635",22537,0
"2636",22538,0
"2637",22539,0
"2638",22540,0
"2639",22541,0
"2640",22542,0
"2641",22543,0
"2642",22544,0
"2643",22545,0
"2644",22546,0
"2645",22547,0
"2646",22548,0
"2647",22549,0
"2648",22550,0
"2649",22551,0
"2650",22552,0
"2651",22553,0
"2652",22554,0
"2653",22555,0
"2654",22556,0
"2655",22557,0
"2656",22558,0
"2657",22559,0
"2658",22560,0
"2659",22561,0
"2660",22562,0
"2661",22563,0
"2662",22572,0
"2663",22573,0
"2664",22574,0
"2665",22575,0
"2666",22576,0
"2667",22577,0
"2668",22578,0
"2669",22579,0
"2670",22580,0
"2671",22581,0
"2672",22614,0
"2673",22615,0
"2674",22616,0
"2675",22617,0
"2676",22618,0
"2677",22619,0
"2678",22620,0
"2679",22621,0
"2680",22622,0
"2681",22623,0
"2682",22624,0
"2683",22625,0
"2684",22626,0
"2685",22627,0
"2686",22628,0
"2687",22629,0
"2688",22630,0
"2689",22631,0
"2690",22632,0
"2691",22633,0
"2692",22634,0
"2693",22635,0
"2694",22636,0
"2695",22637,0
"2696",22638,0
"2697",22639,0
"2698",22640,0
"2699",22641,0
"2700",22642,0
"2701",22643,0
"2702",22644,0
"2703",22645,0
"2704",22646,0
"2705",22647,0
"2706",22648,0
"2707",22649,0
"2708",22650,0
"2709",22651,0
"2710",22652,0
"2711",22653,0
"2712",22654,0
"2713",22655,0
"2714",22656,0
"2715",22657,0
"2716",22658,0
"2717",22659,0
"2718",22660,0
"2719",22668,0
"2720",22669,0
"2721",22670,0
"2722",22671,0
"2723",22672,0
"2724",22673,0
"2725",22674,0
"2726",22675,0
"2727",22676,0
"2728",22677,0
"2729",22678,0
"2730",22719,0
"2731",22720,0
"2732",22721,1
"2733",22722,0
"2734",22723,0
"2735",22724,0
"2736",22725,0
"2737",22726,0
"2738",22727,0
"2739",22728,0
"2740",22729,0
"2741",22730,0
"2742",22731,0
"2743",22732,0
"2744",22733,0
"2745",22734,0
"2746",22735,0
"2747",22736,0
"2748",22737,0
"2749",22738,0
"2750",22739,0
"2751",22740,0
"2752",22741,0
"2753",22742,0
"2754",22743,0
"2755",22744,0
"2756",22745,0
"2757",22746,0
"2758",22747,0
"2759",22748,0
"2760",22749,0
"2761",22750,0
"2762",22751,0
"2763",22752,0
"2764",22753,0
"2765",22754,0
"2766",22755,0
"2767",22756,0
"2768",22757,0
"2769",22758,0
"2770",22759,0
"2771",22760,0
"2772",22761,0
"2773",22762,0
"2774",22763,0
"2775",22764,0
"2776",22765,0
"2777",22766,0
"2778",22767,0
"2779",22768,0
"2780",22769,0
"2781",22774,0
"2782",22775,0
"2783",22776,0
"2784",22777,0
"2785",22778,0
"2786",22779,0
"2787",22780,0
"2788",22781,0
"2789",22782,0
"2790",22783,0
"2791",22784,0
"2792",22785,0
"2793",22786,0
"2794",22787,0
"2795",22829,0
"2796",22830,0
"2797",22831,0
"2798",22832,0
"2799",22833,0
"2800",22834,1
"2801",22835,0
"2802",22836,0
"2803",22837,0
"2804",22838,0
"2805",22839,1
"2806",22840,0
"2807",22841,0
"2808",22842,0
"2809",22843,0
"2810",22844,0
"2811",22845,0
"2812",22846,0
"2813",22847,0
"2814",22848,0
"2815",22849,0
"2816",22850,0
"2817",22851,0
"2818",22852,0
"2819",22853,0
"2820",22854,0
"2821",22855,0
"2822",22856,0
"2823",22857,0
"2824",22858,0
"2825",22859,0
"2826",22860,0
"2827",22861,0
"2828",22862,0
"2829",22863,0
"2830",22864,0
"2831",22865,0
"2832",22866,0
"2833",22867,0
"2834",22868,0
"2835",22869,0
"2836",22870,0
"2837",22871,0
"2838",22872,0
"2839",22873,0
"2840",22874,0
"2841",22875,0
"2842",22876,0
"2843",22877,0
"2844",22878,0
"2845",22879,0
"2846",22880,0
"2847",22881,0
"2848",22882,0
"2849",22883,0
"2850",22884,0
"2851",22885,0
"2852",22886,0
"2853",22888,0
"2854",22889,0
"2855",22890,0
"2856",22891,0
"2857",22892,0
"2858",22893,0
"2859",22894,0
"2860",22895,0
"2861",22896,0
"2862",22897,0
"2863",22898,0
"2864",22899,0
"2865",22900,0
"2866",22901,0
"2867",22902,0
"2868",22903,0
"2869",22904,0
"2870",22905,1
"2871",22942,0
"2872",22943,0
"2873",22944,0
"2874",22945,0
"2875",22946,0
"2876",22947,0
"2877",22948,0
"2878",22949,0
"2879",22950,0
"2880",22951,0
"2881",22952,0
"2882",22953,0
"2883",22954,0
"2884",22955,0
"2885",22956,0
"2886",22957,0
"2887",22958,0
"2888",22959,0
"2889",22960,0
"2890",22961,0
"2891",22962,0
"2892",22963,0
"2893",22964,0
"2894",22965,0
"2895",22966,0
"2896",22967,0
"2897",22968,0
"2898",22969,0
"2899",22970,0
"2900",22971,0
"2901",22972,0
"2902",22973,0
"2903",22974,0
"2904",22975,0
"2905",22976,0
"2906",22977,0
"2907",22978,0
"2908",22979,0
"2909",22980,0
"2910",22981,0
"2911",22982,0
"2912",22983,0
"2913",22984,0
"2914",22985,0
"2915",22986,0
"2916",22987,0
"2917",22988,0
"2918",22989,0
"2919",22990,0
"2920",22991,0
"2921",22992,0
"2922",22993,0
"2923",22994,0
"2924",22995,0
"2925",22996,0
"2926",22997,0
"2927",22998,0
"2928",22999,0
"2929",23000,0
"2930",23001,0
"2931",23002,0
"2932",23003,0
"2933",23004,0
"2934",23005,0
"2935",23006,0
"2936",23007,0
"2937",23008,0
"2938",23009,0
"2939",23010,0
"2940",23011,0
"2941",23012,0
"2942",23013,0
"2943",23014,0
"2944",23015,1
"2945",23016,0
"2946",23017,0
"2947",23018,0
"2948",23019,0
"2949",23020,1
"2950",23058,0
"2951",23059,0
"2952",23060,0
"2953",23061,0
"2954",23062,0
"2955",23063,0
"2956",23064,0
"2957",23065,0
"2958",23066,0
"2959",23067,0
"2960",23068,0
"2961",23069,0
"2962",23070,0
"2963",23071,0
"2964",23072,0
"2965",23073,0
"2966",23074,0
"2967",23075,0
"2968",23076,0
"2969",23077,0
"2970",23078,0
"2971",23079,0
"2972",23080,0
"2973",23081,0
"2974",23082,0
"2975",23083,0
"2976",23084,0
"2977",23085,0
"2978",23086,0
"2979",23087,0
"2980",23088,0
"2981",23089,0
"2982",23090,0
"2983",23091,0
"2984",23092,0
"2985",23093,0
"2986",23094,0
"2987",23095,0
"2988",23096,0
"2989",23097,0
"2990",23098,0
"2991",23099,0
"2992",23100,0
"2993",23101,0
"2994",23102,0
"2995",23103,0
"2996",23104,0
"2997",23105,0
"2998",23106,0
"2999",23107,0
"3000",23108,0
"3001",23109,0
"3002",23110,0
"3003",23111,0
"3004",23112,0
"3005",23113,0
"3006",23114,0
"3007",23115,0
"3008",23116,0
"3009",23117,0
"3010",23118,0
"3011",23119,0
"3012",23120,0
"3013",23121,0
"3014",23122,0
"3015",23123,0
"3016",23124,0
"3017",23125,0
"3018",23126,0
"3019",23127,0
"3020",23128,0
"3021",23129,0
"3022",23130,0
"3023",23131,0
"3024",23132,1
"3025",23133,0
"3026",23134,1
"3027",23135,0
"3028",23172,0
"3029",23173,0
"3030",23174,0
"3031",23175,0
"3032",23176,0
"3033",23177,0
"3034",23178,0
"3035",23179,0
"3036",23180,0
"3037",23181,0
"3038",23182,0
"3039",23183,0
"3040",23184,0
"3041",23185,0
"3042",23186,0
"3043",23187,0
"3044",23188,0
"3045",23189,0
"3046",23190,0
"3047",23191,0
"3048",23192,0
"3049",23193,0
"3050",23194,0
"3051",23195,0
"3052",23196,0
"3053",23197,0
"3054",23198,0
"3055",23199,0
"3056",23200,0
"3057",23201,0
"3058",23202,0
"3059",23203,0
"3060",23204,0
"3061",23205,0
"3062",23206,0
"3063",23207,0
"3064",23208,0
"3065",23209,0
"3066",23210,0
"3067",23211,0
"3068",23212,0
"3069",23213,0
"3070",23214,0
"3071",23215,0
"3072",23216,0
"3073",23217,0
"3074",23218,0
"3075",23219,0
"3076",23220,0
"3077",23221,0
"3078",23222,0
"3079",23223,0
"3080",23224,0
"3081",23225,0
"3082",23226,0
"3083",23227,0
"3084",23228,0
"3085",23229,0
"3086",23230,0
"3087",23231,0
"3088",23232,0
"3089",23233,0
"3090",23234,0
"3091",23235,0
"3092",23236,0
"3093",23237,0
"3094",23238,0
"3095",23239,0
"3096",23240,0
"3097",23241,0
"3098",23242,0
"3099",23243,0
"3100",23244,0
"3101",23245,0
"3102",23246,0
"3103",23283,0
"3104",23284,0
"3105",23285,0
"3106",23286,0
"3107",23287,0
"3108",23288,0
"3109",23289,0
"3110",23290,0
"3111",23291,0
"3112",23292,0
"3113",23293,0
"3114",23294,0
"3115",23295,0
"3116",23296,0
"3117",23297,0
"3118",23298,0
"3119",23299,0
"3120",23300,0
"3121",23301,0
"3122",23302,0
"3123",23303,0
"3124",23304,0
"3125",23305,0
"3126",23306,0
"3127",23307,0
"3128",23308,0
"3129",23309,0
"3130",23310,0
"3131",23311,0
"3132",23312,0
"3133",23313,0
"3134",23314,0
"3135",23315,0
"3136",23316,0
"3137",23317,0
"3138",23318,0
"3139",23319,0
"3140",23320,0
"3141",23321,0
"3142",23322,0
"3143",23323,0
"3144",23324,0
"3145",23325,0
"3146",23326,0
"3147",23327,0
"3148",23328,0
"3149",23329,0
"3150",23330,0
"3151",23331,0
"3152",23332,0
"3153",23333,0
"3154",23334,0
"3155",23335,0
"3156",23336,0
"3157",23337,0
"3158",23338,0
"3159",23339,0
"3160",23340,0
"3161",23341,0
"3162",23342,0
"3163",23343,0
"3164",23344,0
"3165",23345,0
"3166",23346,0
"3167",23347,0
"3168",23348,0
"3169",23349,0
"3170",23350,0
"3171",23351,0
"3172",23352,0
"3173",23353,0
"3174",23354,0
"3175",23355,0
"3176",23356,0
"3177",23357,0
"3178",23398,0
"3179",23399,0
"3180",23400,0
"3181",23401,0
"3182",23402,0
"3183",23403,0
"3184",23404,1
"3185",23405,0
"3186",23406,1
"3187",23407,0
"3188",23408,1
"3189",23409,0
"3190",23410,0
"3191",23411,0
"3192",23412,0
"3193",23413,0
"3194",23414,0
"3195",23415,0
"3196",23416,0
"3197",23417,0
"3198",23418,0
"3199",23419,0
"3200",23420,0
"3201",23421,0
"3202",23422,0
"3203",23423,0
"3204",23424,0
"3205",23425,0
"3206",23426,0
"3207",23427,0
"3208",23428,0
"3209",23429,0
"3210",23430,0
"3211",23431,0
"3212",23432,0
"3213",23433,0
"3214",23434,0
"3215",23435,0
"3216",23436,0
"3217",23437,0
"3218",23438,0
